,phase,img_path,label
26166,train,datasets/AffectNet/train_set/images/18337.jpg,0
26167,train,datasets/AffectNet/train_set/images/220814.jpg,1
26168,train,datasets/AffectNet/train_set/images/341000.jpg,0
26169,train,datasets/AffectNet/train_set/images/397847.jpg,1
26170,train,datasets/AffectNet/train_set/images/228721.jpg,1
26171,train,datasets/AffectNet/train_set/images/226013.jpg,1
26172,train,datasets/AffectNet/train_set/images/258867.jpg,1
26173,train,datasets/AffectNet/train_set/images/248602.jpg,1
26174,train,datasets/AffectNet/train_set/images/328078.jpg,1
26175,train,datasets/AffectNet/train_set/images/94297.jpg,0
26176,train,datasets/AffectNet/train_set/images/169213.jpg,0
26177,train,datasets/AffectNet/train_set/images/352478.jpg,0
26178,train,datasets/AffectNet/train_set/images/187326.jpg,1
26179,train,datasets/AffectNet/train_set/images/317688.jpg,6
26180,train,datasets/AffectNet/train_set/images/135167.jpg,6
26181,train,datasets/AffectNet/train_set/images/80433.jpg,1
26182,train,datasets/AffectNet/train_set/images/276117.jpg,3
26183,train,datasets/AffectNet/train_set/images/47178.jpg,1
26184,train,datasets/AffectNet/train_set/images/129609.jpg,6
26185,train,datasets/AffectNet/train_set/images/75947.jpg,6
26186,train,datasets/AffectNet/train_set/images/322932.jpg,1
26187,train,datasets/AffectNet/train_set/images/304361.jpg,3
26188,train,datasets/AffectNet/train_set/images/107544.jpg,0
26189,train,datasets/AffectNet/train_set/images/289776.jpg,6
26190,train,datasets/AffectNet/train_set/images/122624.jpg,1
26191,train,datasets/AffectNet/train_set/images/138217.jpg,2
26192,train,datasets/AffectNet/train_set/images/272146.jpg,1
26193,train,datasets/AffectNet/train_set/images/364343.jpg,3
26194,train,datasets/AffectNet/train_set/images/342677.jpg,1
26195,train,datasets/AffectNet/train_set/images/143834.jpg,1
26196,train,datasets/AffectNet/train_set/images/368017.jpg,0
26197,train,datasets/AffectNet/train_set/images/2364.jpg,1
26198,train,datasets/AffectNet/train_set/images/319676.jpg,1
26199,train,datasets/AffectNet/train_set/images/414099.jpg,0
26200,train,datasets/AffectNet/train_set/images/309073.jpg,1
26201,train,datasets/AffectNet/train_set/images/14446.jpg,1
26202,train,datasets/AffectNet/train_set/images/270716.jpg,6
26203,train,datasets/AffectNet/train_set/images/186531.jpg,2
26204,train,datasets/AffectNet/train_set/images/354946.jpg,1
26205,train,datasets/AffectNet/train_set/images/318329.jpg,1
26206,train,datasets/AffectNet/train_set/images/365610.jpg,0
26207,train,datasets/AffectNet/train_set/images/408731.jpg,1
26208,train,datasets/AffectNet/train_set/images/321342.jpg,2
26209,train,datasets/AffectNet/train_set/images/333662.jpg,4
26210,train,datasets/AffectNet/train_set/images/169570.jpg,0
26211,train,datasets/AffectNet/train_set/images/45197.jpg,6
26212,train,datasets/AffectNet/train_set/images/135530.jpg,1
26213,train,datasets/AffectNet/train_set/images/259851.jpg,6
26214,train,datasets/AffectNet/train_set/images/201845.jpg,1
26215,train,datasets/AffectNet/train_set/images/45513.jpg,7
26216,train,datasets/AffectNet/train_set/images/340722.jpg,1
26217,train,datasets/AffectNet/train_set/images/341888.jpg,1
26218,train,datasets/AffectNet/train_set/images/124031.jpg,7
26219,train,datasets/AffectNet/train_set/images/21216.jpg,1
26220,train,datasets/AffectNet/train_set/images/249745.jpg,1
26221,train,datasets/AffectNet/train_set/images/28080.jpg,2
26222,train,datasets/AffectNet/train_set/images/12194.jpg,1
26223,train,datasets/AffectNet/train_set/images/24862.jpg,1
26224,train,datasets/AffectNet/train_set/images/403262.jpg,1
26225,train,datasets/AffectNet/train_set/images/76333.jpg,2
26226,train,datasets/AffectNet/train_set/images/119556.jpg,1
26227,train,datasets/AffectNet/train_set/images/128910.jpg,1
26228,train,datasets/AffectNet/train_set/images/108900.jpg,6
26229,train,datasets/AffectNet/train_set/images/263812.jpg,0
26230,train,datasets/AffectNet/train_set/images/267400.jpg,0
26231,train,datasets/AffectNet/train_set/images/43630.jpg,1
26232,train,datasets/AffectNet/train_set/images/187866.jpg,0
26233,train,datasets/AffectNet/train_set/images/189646.jpg,1
26234,train,datasets/AffectNet/train_set/images/124821.jpg,0
26235,train,datasets/AffectNet/train_set/images/22399.jpg,6
26236,train,datasets/AffectNet/train_set/images/42178.jpg,1
26237,train,datasets/AffectNet/train_set/images/88198.jpg,1
26238,train,datasets/AffectNet/train_set/images/395566.jpg,0
26239,train,datasets/AffectNet/train_set/images/281196.jpg,1
26240,train,datasets/AffectNet/train_set/images/364510.jpg,3
26241,train,datasets/AffectNet/train_set/images/287439.jpg,3
26242,train,datasets/AffectNet/train_set/images/5636.jpg,1
26243,train,datasets/AffectNet/train_set/images/183588.jpg,1
26244,train,datasets/AffectNet/train_set/images/73516.jpg,1
26245,train,datasets/AffectNet/train_set/images/206720.jpg,0
26246,train,datasets/AffectNet/train_set/images/112248.jpg,0
26247,train,datasets/AffectNet/train_set/images/45098.jpg,1
26248,train,datasets/AffectNet/train_set/images/31637.jpg,0
26249,train,datasets/AffectNet/train_set/images/311563.jpg,1
26250,train,datasets/AffectNet/train_set/images/202760.jpg,0
26251,train,datasets/AffectNet/train_set/images/159924.jpg,1
26252,train,datasets/AffectNet/train_set/images/70835.jpg,1
26253,train,datasets/AffectNet/train_set/images/141911.jpg,1
26254,train,datasets/AffectNet/train_set/images/291587.jpg,1
26255,train,datasets/AffectNet/train_set/images/152203.jpg,3
26256,train,datasets/AffectNet/train_set/images/301589.jpg,1
26257,train,datasets/AffectNet/train_set/images/9825.jpg,1
26258,train,datasets/AffectNet/train_set/images/144832.jpg,1
26259,train,datasets/AffectNet/train_set/images/409789.jpg,0
26260,train,datasets/AffectNet/train_set/images/403518.jpg,0
26261,train,datasets/AffectNet/train_set/images/357521.jpg,6
26262,train,datasets/AffectNet/train_set/images/146165.jpg,0
26263,train,datasets/AffectNet/train_set/images/79407.jpg,2
26264,train,datasets/AffectNet/train_set/images/203406.jpg,1
26265,train,datasets/AffectNet/train_set/images/60924.jpg,1
26266,train,datasets/AffectNet/train_set/images/130412.jpg,0
26267,train,datasets/AffectNet/train_set/images/142207.jpg,1
26268,train,datasets/AffectNet/train_set/images/268005.jpg,0
26269,train,datasets/AffectNet/train_set/images/354035.jpg,1
26270,train,datasets/AffectNet/train_set/images/144638.jpg,1
26271,train,datasets/AffectNet/train_set/images/211417.jpg,6
26272,train,datasets/AffectNet/train_set/images/191047.jpg,0
26273,train,datasets/AffectNet/train_set/images/164336.jpg,0
26274,train,datasets/AffectNet/train_set/images/217726.jpg,1
26275,train,datasets/AffectNet/train_set/images/110010.jpg,0
26276,train,datasets/AffectNet/train_set/images/326899.jpg,2
26277,train,datasets/AffectNet/train_set/images/223931.jpg,0
26278,train,datasets/AffectNet/train_set/images/45095.jpg,2
26279,train,datasets/AffectNet/train_set/images/90499.jpg,1
26280,train,datasets/AffectNet/train_set/images/176695.jpg,3
26281,train,datasets/AffectNet/train_set/images/401538.jpg,2
26282,train,datasets/AffectNet/train_set/images/187909.jpg,1
26283,train,datasets/AffectNet/train_set/images/340375.jpg,2
26284,train,datasets/AffectNet/train_set/images/309197.jpg,4
26285,train,datasets/AffectNet/train_set/images/236982.jpg,1
26286,train,datasets/AffectNet/train_set/images/156698.jpg,0
26287,train,datasets/AffectNet/train_set/images/47845.jpg,1
26288,train,datasets/AffectNet/train_set/images/398886.jpg,6
26289,train,datasets/AffectNet/train_set/images/188821.jpg,0
26290,train,datasets/AffectNet/train_set/images/356798.jpg,1
26291,train,datasets/AffectNet/train_set/images/406335.jpg,6
26292,train,datasets/AffectNet/train_set/images/138192.jpg,1
26293,train,datasets/AffectNet/train_set/images/29324.jpg,1
26294,train,datasets/AffectNet/train_set/images/170012.jpg,1
26295,train,datasets/AffectNet/train_set/images/112923.jpg,1
26296,train,datasets/AffectNet/train_set/images/354229.jpg,1
26297,train,datasets/AffectNet/train_set/images/39855.jpg,0
26298,train,datasets/AffectNet/train_set/images/189689.jpg,2
26299,train,datasets/AffectNet/train_set/images/126828.jpg,1
26300,train,datasets/AffectNet/train_set/images/233200.jpg,0
26301,train,datasets/AffectNet/train_set/images/125275.jpg,3
26302,train,datasets/AffectNet/train_set/images/358605.jpg,1
26303,train,datasets/AffectNet/train_set/images/113907.jpg,0
26304,train,datasets/AffectNet/train_set/images/48763.jpg,1
26305,train,datasets/AffectNet/train_set/images/170250.jpg,2
26306,train,datasets/AffectNet/train_set/images/156419.jpg,1
26307,train,datasets/AffectNet/train_set/images/375148.jpg,0
26308,train,datasets/AffectNet/train_set/images/376454.jpg,1
26309,train,datasets/AffectNet/train_set/images/308052.jpg,1
26310,train,datasets/AffectNet/train_set/images/244772.jpg,0
26311,train,datasets/AffectNet/train_set/images/324787.jpg,3
26312,train,datasets/AffectNet/train_set/images/352570.jpg,1
26313,train,datasets/AffectNet/train_set/images/286182.jpg,3
26314,train,datasets/AffectNet/train_set/images/164695.jpg,1
26315,train,datasets/AffectNet/train_set/images/414291.jpg,1
26316,train,datasets/AffectNet/train_set/images/193056.jpg,3
26317,train,datasets/AffectNet/train_set/images/155090.jpg,1
26318,train,datasets/AffectNet/train_set/images/348452.jpg,3
26319,train,datasets/AffectNet/train_set/images/270144.jpg,0
26320,train,datasets/AffectNet/train_set/images/386720.jpg,0
26321,train,datasets/AffectNet/train_set/images/178961.jpg,1
26322,train,datasets/AffectNet/train_set/images/123199.jpg,1
26323,train,datasets/AffectNet/train_set/images/330166.jpg,6
26324,train,datasets/AffectNet/train_set/images/13193.jpg,1
26325,train,datasets/AffectNet/train_set/images/279356.jpg,1
26326,train,datasets/AffectNet/train_set/images/3376.jpg,2
26327,train,datasets/AffectNet/train_set/images/308982.jpg,1
26328,train,datasets/AffectNet/train_set/images/216309.jpg,1
26329,train,datasets/AffectNet/train_set/images/323916.jpg,1
26330,train,datasets/AffectNet/train_set/images/131278.jpg,1
26331,train,datasets/AffectNet/train_set/images/180510.jpg,6
26332,train,datasets/AffectNet/train_set/images/364609.jpg,1
26333,train,datasets/AffectNet/train_set/images/168360.jpg,2
26334,train,datasets/AffectNet/train_set/images/197691.jpg,0
26335,train,datasets/AffectNet/train_set/images/85766.jpg,1
26336,train,datasets/AffectNet/train_set/images/150142.jpg,1
26337,train,datasets/AffectNet/train_set/images/349901.jpg,0
26338,train,datasets/AffectNet/train_set/images/19206.jpg,1
26339,train,datasets/AffectNet/train_set/images/117899.jpg,1
26340,train,datasets/AffectNet/train_set/images/151489.jpg,3
26341,train,datasets/AffectNet/train_set/images/146929.jpg,0
26342,train,datasets/AffectNet/train_set/images/171353.jpg,6
26343,train,datasets/AffectNet/train_set/images/296508.jpg,4
26344,train,datasets/AffectNet/train_set/images/272017.jpg,0
26345,train,datasets/AffectNet/train_set/images/91076.jpg,1
26346,train,datasets/AffectNet/train_set/images/87390.jpg,1
26347,train,datasets/AffectNet/train_set/images/14912.jpg,0
26348,train,datasets/AffectNet/train_set/images/64832.jpg,3
26349,train,datasets/AffectNet/train_set/images/206046.jpg,1
26350,train,datasets/AffectNet/train_set/images/104023.jpg,1
26351,train,datasets/AffectNet/train_set/images/30273.jpg,0
26352,train,datasets/AffectNet/train_set/images/408814.jpg,0
26353,train,datasets/AffectNet/train_set/images/285990.jpg,1
26354,train,datasets/AffectNet/train_set/images/250035.jpg,2
26355,train,datasets/AffectNet/train_set/images/191672.jpg,0
26356,train,datasets/AffectNet/train_set/images/42937.jpg,6
26357,train,datasets/AffectNet/train_set/images/65873.jpg,1
26358,train,datasets/AffectNet/train_set/images/288079.jpg,1
26359,train,datasets/AffectNet/train_set/images/108548.jpg,3
26360,train,datasets/AffectNet/train_set/images/374394.jpg,1
26361,train,datasets/AffectNet/train_set/images/140688.jpg,2
26362,train,datasets/AffectNet/train_set/images/114008.jpg,1
26363,train,datasets/AffectNet/train_set/images/248777.jpg,1
26364,train,datasets/AffectNet/train_set/images/45678.jpg,3
26365,train,datasets/AffectNet/train_set/images/382565.jpg,1
26366,train,datasets/AffectNet/train_set/images/310338.jpg,0
26367,train,datasets/AffectNet/train_set/images/327798.jpg,1
26368,train,datasets/AffectNet/train_set/images/346043.jpg,1
26369,train,datasets/AffectNet/train_set/images/318703.jpg,1
26370,train,datasets/AffectNet/train_set/images/343382.jpg,1
26371,train,datasets/AffectNet/train_set/images/170518.jpg,1
26372,train,datasets/AffectNet/train_set/images/189074.jpg,1
26373,train,datasets/AffectNet/train_set/images/159776.jpg,1
26374,train,datasets/AffectNet/train_set/images/64038.jpg,1
26375,train,datasets/AffectNet/train_set/images/79052.jpg,6
26376,train,datasets/AffectNet/train_set/images/334200.jpg,0
26377,train,datasets/AffectNet/train_set/images/200462.jpg,0
26378,train,datasets/AffectNet/train_set/images/285306.jpg,0
26379,train,datasets/AffectNet/train_set/images/238283.jpg,0
26380,train,datasets/AffectNet/train_set/images/247156.jpg,2
26381,train,datasets/AffectNet/train_set/images/304947.jpg,3
26382,train,datasets/AffectNet/train_set/images/33734.jpg,2
26383,train,datasets/AffectNet/train_set/images/380611.jpg,3
26384,train,datasets/AffectNet/train_set/images/408302.jpg,1
26385,train,datasets/AffectNet/train_set/images/242067.jpg,1
26386,train,datasets/AffectNet/train_set/images/329237.jpg,0
26387,train,datasets/AffectNet/train_set/images/135162.jpg,1
26388,train,datasets/AffectNet/train_set/images/279535.jpg,1
26389,train,datasets/AffectNet/train_set/images/364752.jpg,1
26390,train,datasets/AffectNet/train_set/images/192410.jpg,6
26391,train,datasets/AffectNet/train_set/images/409701.jpg,6
26392,train,datasets/AffectNet/train_set/images/103369.jpg,1
26393,train,datasets/AffectNet/train_set/images/35459.jpg,0
26394,train,datasets/AffectNet/train_set/images/343104.jpg,6
26395,train,datasets/AffectNet/train_set/images/39363.jpg,1
26396,train,datasets/AffectNet/train_set/images/52299.jpg,0
26397,train,datasets/AffectNet/train_set/images/413311.jpg,0
26398,train,datasets/AffectNet/train_set/images/362630.jpg,0
26399,train,datasets/AffectNet/train_set/images/137207.jpg,6
26400,train,datasets/AffectNet/train_set/images/116724.jpg,0
26401,train,datasets/AffectNet/train_set/images/308173.jpg,2
26402,train,datasets/AffectNet/train_set/images/59852.jpg,0
26403,train,datasets/AffectNet/train_set/images/207811.jpg,0
26404,train,datasets/AffectNet/train_set/images/376132.jpg,1
26405,train,datasets/AffectNet/train_set/images/347780.jpg,0
26406,train,datasets/AffectNet/train_set/images/230781.jpg,0
26407,train,datasets/AffectNet/train_set/images/377775.jpg,1
26408,train,datasets/AffectNet/train_set/images/286026.jpg,0
26409,train,datasets/AffectNet/train_set/images/306138.jpg,7
26410,train,datasets/AffectNet/train_set/images/212318.jpg,1
26411,train,datasets/AffectNet/train_set/images/250844.jpg,1
26412,train,datasets/AffectNet/train_set/images/287405.jpg,1
26413,train,datasets/AffectNet/train_set/images/106429.jpg,0
26414,train,datasets/AffectNet/train_set/images/79493.jpg,3
26415,train,datasets/AffectNet/train_set/images/43662.jpg,1
26416,train,datasets/AffectNet/train_set/images/59475.jpg,6
26417,train,datasets/AffectNet/train_set/images/258419.jpg,6
26418,train,datasets/AffectNet/train_set/images/131209.jpg,3
26419,train,datasets/AffectNet/train_set/images/50157.jpg,0
26420,train,datasets/AffectNet/train_set/images/227542.jpg,0
26421,train,datasets/AffectNet/train_set/images/243367.jpg,1
26422,train,datasets/AffectNet/train_set/images/301953.jpg,3
26423,train,datasets/AffectNet/train_set/images/404396.jpg,1
26424,train,datasets/AffectNet/train_set/images/346344.jpg,1
26425,train,datasets/AffectNet/train_set/images/103091.jpg,1
26426,train,datasets/AffectNet/train_set/images/99583.jpg,1
26427,train,datasets/AffectNet/train_set/images/113491.jpg,2
26428,train,datasets/AffectNet/train_set/images/296212.jpg,2
26429,train,datasets/AffectNet/train_set/images/286744.jpg,7
26430,train,datasets/AffectNet/train_set/images/195896.jpg,4
26431,train,datasets/AffectNet/train_set/images/289806.jpg,1
26432,train,datasets/AffectNet/train_set/images/377842.jpg,0
26433,train,datasets/AffectNet/train_set/images/409307.jpg,3
26434,train,datasets/AffectNet/train_set/images/401642.jpg,0
26435,train,datasets/AffectNet/train_set/images/191398.jpg,4
26436,train,datasets/AffectNet/train_set/images/205877.jpg,0
26437,train,datasets/AffectNet/train_set/images/144941.jpg,1
26438,train,datasets/AffectNet/train_set/images/266940.jpg,1
26439,train,datasets/AffectNet/train_set/images/194518.jpg,1
26440,train,datasets/AffectNet/train_set/images/91990.jpg,1
26441,train,datasets/AffectNet/train_set/images/271081.jpg,1
26442,train,datasets/AffectNet/train_set/images/406297.jpg,1
26443,train,datasets/AffectNet/train_set/images/325120.jpg,1
26444,train,datasets/AffectNet/train_set/images/333017.jpg,1
26445,train,datasets/AffectNet/train_set/images/284957.jpg,1
26446,train,datasets/AffectNet/train_set/images/46265.jpg,5
26447,train,datasets/AffectNet/train_set/images/411349.jpg,1
26448,train,datasets/AffectNet/train_set/images/352920.jpg,1
26449,train,datasets/AffectNet/train_set/images/154404.jpg,0
26450,train,datasets/AffectNet/train_set/images/294819.jpg,4
26451,train,datasets/AffectNet/train_set/images/108456.jpg,3
26452,train,datasets/AffectNet/train_set/images/181959.jpg,1
26453,train,datasets/AffectNet/train_set/images/320639.jpg,0
26454,train,datasets/AffectNet/train_set/images/253032.jpg,0
26455,train,datasets/AffectNet/train_set/images/43517.jpg,1
26456,train,datasets/AffectNet/train_set/images/138754.jpg,1
26457,train,datasets/AffectNet/train_set/images/346952.jpg,0
26458,train,datasets/AffectNet/train_set/images/306319.jpg,1
26459,train,datasets/AffectNet/train_set/images/16094.jpg,1
26460,train,datasets/AffectNet/train_set/images/395736.jpg,1
26461,train,datasets/AffectNet/train_set/images/84950.jpg,5
26462,train,datasets/AffectNet/train_set/images/313842.jpg,1
26463,train,datasets/AffectNet/train_set/images/282856.jpg,1
26464,train,datasets/AffectNet/train_set/images/11997.jpg,0
26465,train,datasets/AffectNet/train_set/images/325016.jpg,0
26466,train,datasets/AffectNet/train_set/images/211264.jpg,0
26467,train,datasets/AffectNet/train_set/images/50831.jpg,1
26468,train,datasets/AffectNet/train_set/images/157439.jpg,0
26469,train,datasets/AffectNet/train_set/images/158999.jpg,1
26470,train,datasets/AffectNet/train_set/images/183361.jpg,1
26471,train,datasets/AffectNet/train_set/images/177523.jpg,1
26472,train,datasets/AffectNet/train_set/images/355944.jpg,1
26473,train,datasets/AffectNet/train_set/images/125891.jpg,1
26474,train,datasets/AffectNet/train_set/images/310180.jpg,3
26475,train,datasets/AffectNet/train_set/images/96161.jpg,1
26476,train,datasets/AffectNet/train_set/images/83800.jpg,1
26477,train,datasets/AffectNet/train_set/images/331054.jpg,1
26478,train,datasets/AffectNet/train_set/images/350730.jpg,1
26479,train,datasets/AffectNet/train_set/images/199549.jpg,1
26480,train,datasets/AffectNet/train_set/images/119187.jpg,0
26481,train,datasets/AffectNet/train_set/images/85844.jpg,2
26482,train,datasets/AffectNet/train_set/images/281244.jpg,1
26483,train,datasets/AffectNet/train_set/images/228101.jpg,7
26484,train,datasets/AffectNet/train_set/images/300429.jpg,0
26485,train,datasets/AffectNet/train_set/images/97338.jpg,0
26486,train,datasets/AffectNet/train_set/images/144652.jpg,2
26487,train,datasets/AffectNet/train_set/images/333086.jpg,0
26488,train,datasets/AffectNet/train_set/images/102206.jpg,1
26489,train,datasets/AffectNet/train_set/images/191901.jpg,6
26490,train,datasets/AffectNet/train_set/images/215469.jpg,1
26491,train,datasets/AffectNet/train_set/images/341054.jpg,1
26492,train,datasets/AffectNet/train_set/images/61642.jpg,3
26493,train,datasets/AffectNet/train_set/images/239642.jpg,2
26494,train,datasets/AffectNet/train_set/images/296217.jpg,0
26495,train,datasets/AffectNet/train_set/images/194242.jpg,0
26496,train,datasets/AffectNet/train_set/images/23568.jpg,2
26497,train,datasets/AffectNet/train_set/images/110849.jpg,0
26498,train,datasets/AffectNet/train_set/images/8096.jpg,1
26499,train,datasets/AffectNet/train_set/images/260304.jpg,1
26500,train,datasets/AffectNet/train_set/images/33548.jpg,1
26501,train,datasets/AffectNet/train_set/images/318184.jpg,1
26502,train,datasets/AffectNet/train_set/images/77066.jpg,1
26503,train,datasets/AffectNet/train_set/images/298016.jpg,1
26504,train,datasets/AffectNet/train_set/images/9386.jpg,4
26505,train,datasets/AffectNet/train_set/images/195114.jpg,1
26506,train,datasets/AffectNet/train_set/images/66272.jpg,6
26507,train,datasets/AffectNet/train_set/images/137474.jpg,0
26508,train,datasets/AffectNet/train_set/images/188849.jpg,1
26509,train,datasets/AffectNet/train_set/images/140780.jpg,1
26510,train,datasets/AffectNet/train_set/images/26052.jpg,0
26511,train,datasets/AffectNet/train_set/images/122935.jpg,3
26512,train,datasets/AffectNet/train_set/images/32904.jpg,0
26513,train,datasets/AffectNet/train_set/images/221809.jpg,1
26514,train,datasets/AffectNet/train_set/images/290188.jpg,3
26515,train,datasets/AffectNet/train_set/images/246983.jpg,1
26516,train,datasets/AffectNet/train_set/images/276961.jpg,2
26517,train,datasets/AffectNet/train_set/images/38962.jpg,1
26518,train,datasets/AffectNet/train_set/images/56758.jpg,1
26519,train,datasets/AffectNet/train_set/images/145479.jpg,1
26520,train,datasets/AffectNet/train_set/images/350441.jpg,6
26521,train,datasets/AffectNet/train_set/images/73606.jpg,6
26522,train,datasets/AffectNet/train_set/images/208066.jpg,1
26523,train,datasets/AffectNet/train_set/images/207158.jpg,0
26524,train,datasets/AffectNet/train_set/images/296241.jpg,1
26525,train,datasets/AffectNet/train_set/images/339275.jpg,4
26526,train,datasets/AffectNet/train_set/images/142847.jpg,1
26527,train,datasets/AffectNet/train_set/images/126478.jpg,2
26528,train,datasets/AffectNet/train_set/images/31547.jpg,1
26529,train,datasets/AffectNet/train_set/images/270055.jpg,2
26530,train,datasets/AffectNet/train_set/images/288280.jpg,1
26531,train,datasets/AffectNet/train_set/images/71382.jpg,0
26532,train,datasets/AffectNet/train_set/images/228596.jpg,1
26533,train,datasets/AffectNet/train_set/images/139111.jpg,1
26534,train,datasets/AffectNet/train_set/images/258019.jpg,6
26535,train,datasets/AffectNet/train_set/images/94508.jpg,1
26536,train,datasets/AffectNet/train_set/images/185100.jpg,0
26537,train,datasets/AffectNet/train_set/images/165385.jpg,1
26538,train,datasets/AffectNet/train_set/images/169657.jpg,1
26539,train,datasets/AffectNet/train_set/images/272540.jpg,0
26540,train,datasets/AffectNet/train_set/images/148667.jpg,3
26541,train,datasets/AffectNet/train_set/images/66744.jpg,1
26542,train,datasets/AffectNet/train_set/images/262506.jpg,1
26543,train,datasets/AffectNet/train_set/images/5289.jpg,2
26544,train,datasets/AffectNet/train_set/images/297241.jpg,1
26545,train,datasets/AffectNet/train_set/images/257158.jpg,1
26546,train,datasets/AffectNet/train_set/images/36094.jpg,0
26547,train,datasets/AffectNet/train_set/images/75188.jpg,1
26548,train,datasets/AffectNet/train_set/images/155782.jpg,4
26549,train,datasets/AffectNet/train_set/images/62722.jpg,3
26550,train,datasets/AffectNet/train_set/images/235748.jpg,0
26551,train,datasets/AffectNet/train_set/images/85125.jpg,6
26552,train,datasets/AffectNet/train_set/images/238477.jpg,4
26553,train,datasets/AffectNet/train_set/images/354199.jpg,1
26554,train,datasets/AffectNet/train_set/images/84975.jpg,1
26555,train,datasets/AffectNet/train_set/images/275663.jpg,0
26556,train,datasets/AffectNet/train_set/images/6816.jpg,6
26557,train,datasets/AffectNet/train_set/images/193316.jpg,0
26558,train,datasets/AffectNet/train_set/images/294278.jpg,1
26559,train,datasets/AffectNet/train_set/images/79322.jpg,6
26560,train,datasets/AffectNet/train_set/images/285577.jpg,1
26561,train,datasets/AffectNet/train_set/images/149783.jpg,0
26562,train,datasets/AffectNet/train_set/images/401338.jpg,0
26563,train,datasets/AffectNet/train_set/images/8289.jpg,0
26564,train,datasets/AffectNet/train_set/images/181459.jpg,3
26565,train,datasets/AffectNet/train_set/images/93792.jpg,1
26566,train,datasets/AffectNet/train_set/images/236944.jpg,1
26567,train,datasets/AffectNet/train_set/images/335652.jpg,0
26568,train,datasets/AffectNet/train_set/images/198493.jpg,2
26569,train,datasets/AffectNet/train_set/images/281928.jpg,1
26570,train,datasets/AffectNet/train_set/images/386902.jpg,1
26571,train,datasets/AffectNet/train_set/images/381701.jpg,0
26572,train,datasets/AffectNet/train_set/images/263268.jpg,0
26573,train,datasets/AffectNet/train_set/images/88645.jpg,1
26574,train,datasets/AffectNet/train_set/images/17234.jpg,2
26575,train,datasets/AffectNet/train_set/images/69566.jpg,1
26576,train,datasets/AffectNet/train_set/images/6987.jpg,1
26577,train,datasets/AffectNet/train_set/images/345049.jpg,1
26578,train,datasets/AffectNet/train_set/images/217266.jpg,6
26579,train,datasets/AffectNet/train_set/images/137736.jpg,1
26580,train,datasets/AffectNet/train_set/images/248515.jpg,6
26581,train,datasets/AffectNet/train_set/images/215357.jpg,2
26582,train,datasets/AffectNet/train_set/images/389931.jpg,1
26583,train,datasets/AffectNet/train_set/images/396487.jpg,0
26584,train,datasets/AffectNet/train_set/images/309029.jpg,1
26585,train,datasets/AffectNet/train_set/images/291454.jpg,0
26586,train,datasets/AffectNet/train_set/images/102570.jpg,1
26587,train,datasets/AffectNet/train_set/images/214060.jpg,1
26588,train,datasets/AffectNet/train_set/images/268255.jpg,0
26589,train,datasets/AffectNet/train_set/images/291884.jpg,0
26590,train,datasets/AffectNet/train_set/images/123470.jpg,6
26591,train,datasets/AffectNet/train_set/images/126582.jpg,1
26592,train,datasets/AffectNet/train_set/images/89162.jpg,0
26593,train,datasets/AffectNet/train_set/images/101285.jpg,1
26594,train,datasets/AffectNet/train_set/images/410379.jpg,6
26595,train,datasets/AffectNet/train_set/images/308341.jpg,1
26596,train,datasets/AffectNet/train_set/images/191457.jpg,1
26597,train,datasets/AffectNet/train_set/images/19058.jpg,1
26598,train,datasets/AffectNet/train_set/images/390173.jpg,1
26599,train,datasets/AffectNet/train_set/images/326392.jpg,1
26600,train,datasets/AffectNet/train_set/images/140327.jpg,1
26601,train,datasets/AffectNet/train_set/images/38531.jpg,3
26602,train,datasets/AffectNet/train_set/images/195431.jpg,0
26603,train,datasets/AffectNet/train_set/images/191514.jpg,1
26604,train,datasets/AffectNet/train_set/images/300890.jpg,1
26605,train,datasets/AffectNet/train_set/images/386738.jpg,1
26606,train,datasets/AffectNet/train_set/images/205028.jpg,0
26607,train,datasets/AffectNet/train_set/images/243828.jpg,1
26608,train,datasets/AffectNet/train_set/images/99798.jpg,0
26609,train,datasets/AffectNet/train_set/images/188025.jpg,0
26610,train,datasets/AffectNet/train_set/images/106958.jpg,1
26611,train,datasets/AffectNet/train_set/images/104272.jpg,6
26612,train,datasets/AffectNet/train_set/images/336516.jpg,1
26613,train,datasets/AffectNet/train_set/images/357770.jpg,1
26614,train,datasets/AffectNet/train_set/images/61164.jpg,0
26615,train,datasets/AffectNet/train_set/images/192999.jpg,1
26616,train,datasets/AffectNet/train_set/images/188193.jpg,1
26617,train,datasets/AffectNet/train_set/images/177585.jpg,3
26618,train,datasets/AffectNet/train_set/images/246215.jpg,0
26619,train,datasets/AffectNet/train_set/images/132459.jpg,0
26620,train,datasets/AffectNet/train_set/images/265566.jpg,1
26621,train,datasets/AffectNet/train_set/images/161113.jpg,0
26622,train,datasets/AffectNet/train_set/images/103409.jpg,1
26623,train,datasets/AffectNet/train_set/images/295520.jpg,1
26624,train,datasets/AffectNet/train_set/images/274753.jpg,1
26625,train,datasets/AffectNet/train_set/images/54257.jpg,0
26626,train,datasets/AffectNet/train_set/images/98945.jpg,0
26627,train,datasets/AffectNet/train_set/images/320443.jpg,3
26628,train,datasets/AffectNet/train_set/images/218233.jpg,0
26629,train,datasets/AffectNet/train_set/images/288273.jpg,1
26630,train,datasets/AffectNet/train_set/images/348136.jpg,6
26631,train,datasets/AffectNet/train_set/images/14556.jpg,1
